OFFICIAL_SYMBOL	IDENTIFIER_ID	Gene_Type
H2-M10.4	224753	PROTEIN_CODING
H2-M11	224754	PROTEIN_CODING
Gm4831	224763	PROTEIN_CODING
Lrrc73	224813	PROTEIN_CODING
AI661453	224833	PROTEIN_CODING
Mark1-ps1	224876	PSEUDO
Zfp959	224893	PROTEIN_CODING
Vmn2r120	224916	PROTEIN_CODING
Gm4832	225058	PROTEIN_CODING
Gm4833	225134	PSEUDO
Gm4834	225155	PSEUDO
Ankrd29	225187	PROTEIN_CODING
Gm4835	225228	PSEUDO
Gm4837	225264	PSEUDO
Xmv14	22532	OTHER
Rps19-ps13	225416	PSEUDO
Gm94	225443	PROTEIN_CODING
Gm4839	225457	PSEUDO
Gm4840	225468	PSEUDO
Xmv28	22547	OTHER
Gm4841	225594	PROTEIN_CODING
Gm9949	225609	PROTEIN_CODING
Xmv44	22564	OTHER
Gm4842	225681	PSEUDO
Gm550	225852	PROTEIN_CODING
Oosp3	225923	PROTEIN_CODING
Tekt5l	226086	PSEUDO
Ybx1-ps1	22609	PSEUDO
AI606181	226118	
Plekhs1	226245	PROTEIN_CODING
Map3k19	22625	PROTEIN_CODING
Slc23a3	22626	PROTEIN_CODING
Gm4845	226472	PSEUDO
Zfp125	22651	PROTEIN_CODING
Cryzl2	226527	PROTEIN_CODING
Fmo6	226565	PROTEIN_CODING
Gm4846	226601	PROTEIN_CODING
Fam78b	226610	PROTEIN_CODING
C130074G19Rik	226777	PROTEIN_CODING
Gm4849	226901	PSEUDO
Gm4850	226957	PSEUDO
Zfp42-ps1	22703	PSEUDO
Rpl23a-ps1	227054	PSEUDO
Gm4852	227061	PSEUDO
Gm553	227091	ncRNA
Gm4853	227112	PSEUDO
Gm1833	227393	PSEUDO
Gm4854	227506	PSEUDO
Gm13368	227588	PSEUDO
Lcn11	227630	PROTEIN_CODING
Or12k5	227789	PROTEIN_CODING
Or1l4b	227794	PSEUDO
Gm13498	227885	PSEUDO
Gm13527	227920	PSEUDO
A930012O16Rik	227923	
Gm13607	227995	PSEUDO
4933409G03Rik	227998	PROTEIN_CODING
Gm17250	228025	ncRNA
A630050E04Rik	228036	ncRNA
A130030D18Rik	228116	ncRNA
Or5t17	228228	PROTEIN_CODING
Gm13730	228238	PSEUDO
Or4k77	228443	PROTEIN_CODING
Paral1	228642	
Sel1l2	228684	PROTEIN_CODING
Tmem74bos	228767	PROTEIN_CODING
Xkr7	228787	PROTEIN_CODING
Dnmt3bos	228792	PROTEIN_CODING
D630003M21Rik	228846	PROTEIN_CODING
Gm14269	228916	PSEUDO
Gm4855	229152	PSEUDO
Gm4856	229330	PSEUDO
Aadacl2fm1	229333	PROTEIN_CODING
Gm4857	229443	PSEUDO
S100a7l2	229550	PROTEIN_CODING
Sprr4	229562	PROTEIN_CODING
Tdpoz8	229571	PROTEIN_CODING
6330549D23Rik	229613	PSEUDO
Chil5	229687	PROTEIN_CODING
Chil6	229688	PROTEIN_CODING
AI504432	229694	ncRNA
Cym	229697	PROTEIN_CODING
Gm4859	229746	PSEUDO
Tram1l1	229801	PROTEIN_CODING
Gm4860	229837	PSEUDO
Gm567	229861	ncRNA
Gm4861	229862	PROTEIN_CODING
Gm4862	229879	PROTEIN_CODING
Gm4863	229883	PSEUDO
Gm11839	230010	PSEUDO
Gm11907	230044	PSEUDO
Gm568	230143	ncRNA
Junos	230451	ncRNA
Cyp2j13	230459	PROTEIN_CODING
Ttc22	230576	PROTEIN_CODING
Zyg11a	230590	PROTEIN_CODING
Skint11	230623	PROTEIN_CODING
Cyp4a29	230639	PROTEIN_CODING
Gm12833	230641	PSEUDO
Best4-ps	230664	PSEUDO
5730409E04Rik	230757	PROTEIN_CODING
Zfp362	230761	PROTEIN_CODING
Gm4864	230765	PSEUDO
Aadacl3	230883	PROTEIN_CODING
Aadacl4fm4	230890	PROTEIN_CODING
Gm572	230909	PROTEIN_CODING
Iqca1l	231045	PROTEIN_CODING
Gm4865	231069	PSEUDO
Tada2b	231151	PROTEIN_CODING
9130230L23Rik	231253	ncRNA
Lrrc66	231296	PROTEIN_CODING
Pea15b-ps	231332	PSEUDO
Gm4866	231368	PSEUDO
Vmn2r13	231589	PROTEIN_CODING
Vmn2r14	231591	PROTEIN_CODING
A630023P12Rik	231603	ncRNA
B3gnt4	231727	PROTEIN_CODING
Gm4868	231736	PROTEIN_CODING
Gm4870	231869	PSEUDO
Gm4871	231885	PROTEIN_CODING
Bud31	231889	PROTEIN_CODING
Urad	231903	PROTEIN_CODING
Fam221a	231946	PROTEIN_CODING
Gm4872	231989	ncRNA
Itprid1	232016	PROTEIN_CODING
Gm4873	232047	PSEUDO
Igkv8-19	232065	OTHER
Gm4874	232143	PSEUDO
Gm4875	232338	PSEUDO
Vmn2r19	232358	PROTEIN_CODING
Vmn2r27	232367	PROTEIN_CODING
Gm38404	232386	ncRNA
BC035044	232406	PROTEIN_CODING
Klrh1	232415	PROTEIN_CODING
5530400C23Rik	232426	PROTEIN_CODING
Vwde	232585	PROTEIN_CODING
Gm4876	232599	ncRNA
Gm4877	232745	PSEUDO
Zfp783	232785	ncRNA
Zfp772	232855	PROTEIN_CODING
Zscan4-ps4	232867	PSEUDO
Zscan18	232875	PROTEIN_CODING
Gm4879	232887	PSEUDO
Psg-ps1	232919	PSEUDO
Gm4880	232930	PSEUDO
Vmn1r178	232959	PROTEIN_CODING
Zfp114	232966	PROTEIN_CODING
Phldb3	232970	PROTEIN_CODING
Lypd10	232972	PROTEIN_CODING
Erfl	232974	PROTEIN_CODING
Cyp2b28-ps	232993	PSEUDO
Cyp2a22	233005	PROTEIN_CODING
Gm26604	233045	ncRNA
Gm4883	233075	PROTEIN_CODING
Zfp939	233147	PROTEIN_CODING
Gm4884	233164	PROTEIN_CODING
AI987944	233168	PROTEIN_CODING
Kansl2-ps	233391	PSEUDO
Vmn2r66	233437	PROTEIN_CODING
Vmn2r71	233445	PROTEIN_CODING
A630091E08Rik	233544	
Gm38405	233561	ncRNA
Or52m2	233578	PROTEIN_CODING
Gm4886	233614	PSEUDO
Gm4887	233637	PSEUDO
Asphd1	233879	PROTEIN_CODING
Cfap119	233899	PROTEIN_CODING
4933402N03Rik	233918	PROTEIN_CODING
Zfp353-ps	234203	PSEUDO
BC030500	234290	PROTEIN_CODING
Zfp930	234358	PROTEIN_CODING
Yjefn3	234365	PROTEIN_CODING
Gm4890	234479	ncRNA
Gm4891	234501	PSEUDO
A330008L17Rik	234624	ncRNA
Ces2b	234669	PROTEIN_CODING
Rpl10-ps2	234703	PSEUDO
BC024137	234757	PROTEIN_CODING
Slc38a8	234788	PROTEIN_CODING
Rpl13-ps1	234848	PSEUDO
6030466F02Rik	234863	ncRNA
Cypt4	235067	PROTEIN_CODING
Or8g33	235248	PROTEIN_CODING
Or10d1b	235256	PROTEIN_CODING
Gm4893	235279	PSEUDO
D630033O11Rik	235302	ncRNA
Gm4894	235327	ncRNA
Hykk	235386	PROTEIN_CODING
Gm4895	235392	PSEUDO
Lman1l	235416	PROTEIN_CODING
Eef1a1-ps1	235503	PSEUDO
Aldoa-ps4	235509	PSEUDO
6430571L13Rik	235599	PROTEIN_CODING
Fbxw19	235612	PROTEIN_CODING
Fam240a	235634	PROTEIN_CODING
Rtp3	235636	PROTEIN_CODING
Obox4-ps23	235841	PSEUDO
Gm392	235858	PSEUDO
Igkv4-57	235952	OTHER
Zfp825	235956	PROTEIN_CODING
Gm4898	235966	PSEUDO
Pate14	235973	PROTEIN_CODING
Gm4899	236010	PSEUDO
Gm13238	236069	PSEUDO
Slc22a26	236149	PROTEIN_CODING
Tcstv3	236219	PROTEIN_CODING
Gm4900	236294	PSEUDO
5730507C01Rik	236366	PROTEIN_CODING
Mageb10-ps	236427	PSEUDO
BC026762	236428	PROTEIN_CODING
Phf11b	236451	PROTEIN_CODING
Gm4903	236479	PSEUDO
Tcstv2a	236546	PROTEIN_CODING
Gm4904	236565	PSEUDO
Smok2b	236574	PROTEIN_CODING
Rn28s1	236598	rRNA
Pisd-ps1	236604	PSEUDO
H2al1j	236663	PROTEIN_CODING
Gm1848	236737	PSEUDO
Tesl1	236749	PROTEIN_CODING
Gm4908	236775	PSEUDO
Or11q2	236784	PROTEIN_CODING
Or5o1	236785	PROTEIN_CODING
Gm4909	236831	PSEUDO
Gm4910	236844	PSEUDO
Or7r1	236866	PSEUDO
Gm14743	236874	PROTEIN_CODING
Gm4911	236892	PSEUDO
Gm4912	236893	PSEUDO
Klhl15	236904	PROTEIN_CODING
Gm371	236914	PSEUDO
Vcp-rs	236937	PSEUDO
Gm379	236954	PSEUDO
Gm4913	236983	PSEUDO
Gm4914	237008	PSEUDO
Ube2dnl1	237009	PROTEIN_CODING
Gm4915	237016	PSEUDO
Dmtf1l	237029	PROTEIN_CODING
Gm4916	237030	PSEUDO
Gm4917	237048	PSEUDO
Gm4918	237096	PSEUDO
Gm4919	237116	PSEUDO
Gm4921	237252	PSEUDO
Rpl27a-ps1	237361	PSEUDO
Gm4924	237412	PROTEIN_CODING
Gm4925	237433	PROTEIN_CODING
Myrfl	237558	PROTEIN_CODING
4932414J04Rik	237694	ncRNA
Eml6	237711	PROTEIN_CODING
Timd7-ps	237749	PSEUDO
Zfp454	237758	PROTEIN_CODING
1700071K01Rik	237880	PROTEIN_CODING
Slfn10	237887	PROTEIN_CODING
Gas2l2	237891	PROTEIN_CODING
Krt39	237934	PROTEIN_CODING
Lrrc37a	237954	PROTEIN_CODING
Cdr2l	237988	PROTEIN_CODING
Gm4927	238049	PSEUDO
Gm4928	238074	PSEUDO
B160F9S	23809	
Gm4929	238091	PSEUDO
B160F9T	23810	
B292G21S	23811	
B292G21T	23812	
B430B21S	23813	
B430B21T	23814	
B437A17S	23815	
B437A17T	23816	
B446L11S	23817	
B446L11T	23818	
B489B12S	23819	
Gm4930	238199	PSEUDO
B489B12T	23820	
Samd15	238333	PROTEIN_CODING
Serpina3j	238395	PROTEIN_CODING
Ighv1-2	238428	PSEUDO
Ighv1-62-2	238448	OTHER
Serpinb6d	238568	PROTEIN_CODING
Spata31d1b	238662	PROTEIN_CODING
Spata31d1d	238663	PROTEIN_CODING
Gm4935	238678	PSEUDO
Spata31d1c	238683	PROTEIN_CODING
Fam81b	238726	PROTEIN_CODING
Gm4936	238756	PSEUDO
Cldn34b3	238829	PROTEIN_CODING
Gm4938	238836	PSEUDO
Cdc20b	238896	PROTEIN_CODING
Cdhr18	238939	PROTEIN_CODING
Gm4939	238963	PSEUDO
4930596D02Rik	239036	PROTEIN_CODING
Hnrpfl	23906	PROTEIN_CODING
Ifld3	23914	
Ifld4	23915	PROTEIN_CODING
Pnma2	239157	PROTEIN_CODING
Ifld5	23916	PROTEIN_CODING
Gm4940	239338	PSEUDO
Tspyl5	239364	PROTEIN_CODING
Erich5	239368	PROTEIN_CODING
A930017M01Rik	239410	PSEUDO
Fam83a	239463	PROTEIN_CODING
Gm4942	239502	PSEUDO
Apol8	239552	PROTEIN_CODING
Ndufa11b	239760	PSEUDO
Krtap24-1	239932	PROTEIN_CODING
Krtap27-1	239933	PROTEIN_CODING
Zfp760	240034	PROTEIN_CODING
Zfp994	240038	PROTEIN_CODING
D630044L22Rik	240054	ncRNA
Zfp811	240063	PROTEIN_CODING
Zfp870	240066	PROTEIN_CODING
Zfp952	240067	PROTEIN_CODING
Gm4945	240110	PSEUDO
Gm4946	240117	PSEUDO
Zfp119b	240120	PROTEIN_CODING
Lrrc30	240131	PROTEIN_CODING
Gm4947	240156	PROTEIN_CODING
Gm4948	240160	PSEUDO
Gm4949	240219	PSEUDO
Gm4950	240289	PSEUDO
Iigp1c	240327	PROTEIN_CODING
Pcyox1l	240334	PROTEIN_CODING
Kcng2	240444	PROTEIN_CODING
Gm336	240539	PSEUDO
Gm4952	240549	PROTEIN_CODING
Lipk	240633	PROTEIN_CODING
Calhm3	240669	PSEUDO
Tcra-V22.1	24078	OTHER
Tcra-V22.2	24079	OTHER
Tcra-V22.3	24080	OTHER
Tcra-V22.4	24081	OTHER
Rgsl1	240816	PROTEIN_CODING
Teddm1a	240819	PROTEIN_CODING
Map2k3os	24082	ncRNA
Gm4953	240853	PSEUDO
Ntmt2	240879	PROTEIN_CODING
Fmo9	240894	PROTEIN_CODING
Gm4954	240895	PSEUDO
Dnah14	240960	PROTEIN_CODING
Gm4956	241041	PSEUDO
AA619741	241051	PSEUDO
Rpl12-ps1	241053	PSEUDO
Dytn	241073	PROTEIN_CODING
Gm13750	241074	PSEUDO
Pced1c-ps	241084	PSEUDO
Catip	241112	PROTEIN_CODING
Ankmy1	241158	PROTEIN_CODING
Ppp1r26	241289	PROTEIN_CODING
Y301C7L	24129	
Fam78a	241303	PROTEIN_CODING
Gm13812	241572	PSEUDO
Spdye4c	241634	PROTEIN_CODING
Fndc10l	241715	PSEUDO
Tspyl3	241732	PROTEIN_CODING
Gm11453	241765	PSEUDO
Kcnk15	241769	PROTEIN_CODING
Kcng1	241794	PROTEIN_CODING
Abhd16b	241850	PROTEIN_CODING
Gm57858	241943	PROTEIN_CODING
Pabpc4l	241989	PROTEIN_CODING
Ankub1	242037	PROTEIN_CODING
Fam221b	242408	PROTEIN_CODING
Tmem8b	242409	PROTEIN_CODING
Gm11224	242497	PSEUDO
Msantd5f1	242502	PROTEIN_CODING
Frmd3	242506	PROTEIN_CODING
Cyp2j12	242546	PROTEIN_CODING
C130073F10Rik	242574	PROTEIN_CODING
Fyb2	242594	PROTEIN_CODING
Cimap2	242602	PROTEIN_CODING
Cdcp2	242603	PROTEIN_CODING
Skint5	242627	PROTEIN_CODING
Lactbl1	242707	PROTEIN_CODING
Cela3a	242711	PROTEIN_CODING
Lrrc38	242735	PROTEIN_CODING
Oog4	242737	PROTEIN_CODING
Ankrd65	242805	PROTEIN_CODING
Gm4959	242809	PSEUDO
Rundc3b	242819	PROTEIN_CODING
Gm4960	242823	PSEUDO
Lrrd1	242838	PROTEIN_CODING
Cct8l1	242891	PROTEIN_CODING
Gm4961	242914	PSEUDO
Gm4962	242987	PSEUDO
Tmem156	243025	PROTEIN_CODING
BC051076	243090	ncRNA
Gm4963	243302	PROTEIN_CODING
Gm454	243303	ncRNA
AI854703	243373	PROTEIN_CODING
Igkv1-132	243423	OTHER
Igkv11-125	243428	OTHER
Igkv9-124	243431	OTHER
Igkv17-127	243433	OTHER
Igkv14-100	243439	OTHER
Igkv4-81	243453	OTHER
Ccdc142	243510	PROTEIN_CODING
BC048671	243535	PROTEIN_CODING
Vmn2r24	243628	PROTEIN_CODING
Gm4968	243642	PSEUDO
Slc23a4	243753	PROTEIN_CODING
Garin5b	243822	PROTEIN_CODING
Rpl7a-ps8	243872	PSEUDO
Cyp2b23	243881	PROTEIN_CODING
4930432E11Rik	243900	PROTEIN_CODING
4930433I11Rik	243944	PROTEIN_CODING
4933405O20Rik	243996	PROTEIN_CODING
Gm4971	244061	PSEUDO
Vmn2r72	244114	PROTEIN_CODING
Usp35	244144	PROTEIN_CODING
Olfm5	244180	PROTEIN_CODING
Trim30b	244183	PROTEIN_CODING
Or56a4	244187	PROTEIN_CODING
Gm4972	244189	PROTEIN_CODING
Gm4973	244214	PSEUDO
Gm4974	244229	PSEUDO
Adam29	244486	PROTEIN_CODING
Sgo2b	244495	PROTEIN_CODING
Zfp791	244556	PROTEIN_CODING
Ces1a	244595	PROTEIN_CODING
Gm4977	244710	PSEUDO
Gm4978	244913	PSEUDO
Gm518	245015	PSEUDO
Slc35g2	245020	PROTEIN_CODING
AU018091	245128	PROTEIN_CODING
Zfp937	245174	PROTEIN_CODING
9930111J21Rik2	245240	PROTEIN_CODING
Duxf4	245263	PROTEIN_CODING
Apol10a	245282	PROTEIN_CODING
Gm4982	245290	PSEUDO
Gm4983	245297	PROTEIN_CODING
B230307C23Rik	245305	PROTEIN_CODING
Gm4984	245347	PROTEIN_CODING
AA414768	245350	PROTEIN_CODING
Tesl2	245376	PSEUDO
Sowahd	245381	PROTEIN_CODING
Gm4986	245391	PSEUDO
Dcaf12l2	245403	PROTEIN_CODING
Gm4987	245405	PSEUDO
Tm9sf5	245423	PROTEIN_CODING
Gm4988	245440	PROTEIN_CODING
Gm4989	245472	PSEUDO
Gm41	245502	PSEUDO
Ppp4r3c-ps	245506	PSEUDO
Ppp4r3c2	245509	PROTEIN_CODING
Ppp4r3c1	245511	PROTEIN_CODING
Gm4990	245516	PSEUDO
Pabpc1l2a	245545	PROTEIN_CODING
Cypt2	245566	PROTEIN_CODING
Gm4991	245573	PSEUDO
Gm4992	245575	PSEUDO
Gm4993	245576	PSEUDO
4921511C20Rik	245598	PSEUDO
Gm4994	245600	PSEUDO
Frmpd3	245643	PROTEIN_CODING
Gm4996	245663	PSEUDO
Gm4997	245676	PSEUDO
Klhl34	245683	PROTEIN_CODING
BC026513	245855	ncRNA
Garin1a	245884	PROTEIN_CODING
T(6F3;10B2)40Dn	245967	OTHER
T(6F3;10B2)40Dn	245968	OTHER
Defb9	246079	PROTEIN_CODING
Defb7	246080	PROTEIN_CODING
Defb11	246081	PROTEIN_CODING
Defb15	246082	PROTEIN_CODING
Defb13	246083	PROTEIN_CODING
Defb35	246084	PROTEIN_CODING
Defb10	246085	PROTEIN_CODING
L1Md-Gf21	246155	OTHER
L1Md-Gf23	246156	OTHER
L1Md-Gf26	246157	OTHER
L1Md-Gf27	246158	OTHER
L1Md-Gf36	246159	OTHER
L1Md-Gf43	246160	OTHER
L1Md-Gf56	246161	OTHER
L1Md-Gf62	246162	OTHER
L1Md-Gf68	246163	OTHER
L1Md-Gf71	246164	OTHER
L1Md-Gf78	246165	OTHER
L1Md-Gf82	246166	OTHER
L1Md-Gf84	246167	OTHER
L1Md-Gf251	246168	OTHER
L1Md-Gf253	246169	OTHER
L1Md-Gf13	246189	OTHER
Ltnr3	246192	OTHER
Ltnr4	246193	OTHER
Ltnr5	246194	OTHER
Ltnr6	246195	OTHER
L1Md-Gf46	246207	OTHER
Obox6	252830	PROTEIN_CODING
Nlk-ps1	252844	PSEUDO
Odf4	252868	PROTEIN_CODING
Vmn1r69	252904	PROTEIN_CODING
Vmn1r72	252905	PROTEIN_CODING
Vmn1r189	252906	PROTEIN_CODING
Vmn1r192	252907	PROTEIN_CODING
Vmn1r190-ps	252908	PSEUDO
Vmn1r85	252909	PROTEIN_CODING
Vmn1r188	252912	PROTEIN_CODING
Or4k42	257662	PROTEIN_CODING
Or6c204	257664	PROTEIN_CODING
Or4x15	257665	PROTEIN_CODING
Or6c203	257666	PROTEIN_CODING
Or6c2b	257667	PROTEIN_CODING
Olfr751-ps1	257726	PSEUDO
Or7a39	257734	PROTEIN_CODING
Or7s1-ps1	257755	PSEUDO
Or7f1-ps1	257756	PSEUDO
Or7g24-ps1	257757	PSEUDO
Olfr1488-ps1	257768	PSEUDO
Or6ac1-ps1	257770	PSEUDO
Or6ab1-ps1	257771	PSEUDO
Gm5001	257772	PSEUDO
Gm5002	257773	PSEUDO
Or52e54-ps1	257774	PSEUDO
Or2ar1-ps1	257777	PSEUDO
Or2ac1-ps1	257778	PSEUDO
Olfr439-ps1	257779	PSEUDO
Olfr442-ps1	257780	PSEUDO
Olrf445-ps1	257781	PSEUDO
Or4i1-ps1	257785	PSEUDO
Gm38406	257787	PSEUDO
Gm5010	257789	PSEUDO
Or10m1-ps1	257790	PSEUDO
Or10o1-ps1	257791	PSEUDO
Or10aq1-ps1	257792	PSEUDO
Or8ab1a-ps1	257793	PSEUDO
Or10n8-ps1	257794	PSEUDO
Or8g38-ps1	257795	PSEUDO
Or8c12-ps1	257796	PSEUDO
Or10f1-ps1	257799	PSEUDO
Or10j28-ps1	257800	PSEUDO
Or14q1-ps1	257805	PSEUDO
Or14r1-ps1	257807	PSEUDO
Or13d31-ps1	257810	PSEUDO
Or5ak19-ps1	257811	PSEUDO
Olfr1007-ps1	257812	PSEUDO
Or9b2-ps1	257813	PSEUDO
Or9b1-ps1	257814	PSEUDO
Or5ai1-ps1	257816	PSEUDO
Or6c220-ps1	257817	PSEUDO
Or4f4-ps1	257819	PSEUDO
Gm5023	257829	PSEUDO
Olfr1108-ps1	257831	PSEUDO
Or5av1-ps1	257832	PSEUDO
Or12e15-ps1	257833	PSEUDO
Olfr1139-ps1	257834	PSEUDO
Gm5027	257835	PSEUDO
Or56b2l-ps1	257836	PSEUDO
Olfr1319-ps1	257838	PSEUDO
Or9c1-ps1	257840	PSEUDO
Or12m1-ps1	257844	PSEUDO
Or13s1-ps1	257845	PSEUDO
Olfr1345-ps1	257846	PSEUDO
Gm12855	257847	PSEUDO
Gm21942	257848	PSEUDO
Or10l1-ps1	257850	PSEUDO
Or10aa4-ps1	257851	PSEUDO
Gm20553	257852	PSEUDO
Gm20734	257854	PSEUDO
Gm5034	257855	PSEUDO
Gm5035	257863	PSEUDO
Or2y7	257871	PSEUDO
Or7g20	257872	PROTEIN_CODING
Or10ag54	257875	PROTEIN_CODING
Or3a15-ps1	257876	PSEUDO
Or1j23-ps1	257877	PSEUDO
Or14c47-ps1	257878	PSEUDO
Olfr375-ps1	257879	PSEUDO
Or8k28	257880	PROTEIN_CODING
Or5ac23	257881	PROTEIN_CODING
Or2bd2	257882	PROTEIN_CODING
Or1i2	257883	PROTEIN_CODING
Or11g2	257884	PROTEIN_CODING
Or8b38	257885	PROTEIN_CODING
Or2w25	257886	PROTEIN_CODING
Or4a67	257887	PROTEIN_CODING
Or2y1c	257888	PROTEIN_CODING
Or2h15	257889	PROTEIN_CODING
Or10ab4	257891	PROTEIN_CODING
Or2ab1	257892	PROTEIN_CODING
Or12d15	257893	PSEUDO
Or5d42-ps1	257896	PSEUDO
Or7d11	257898	PROTEIN_CODING
Or5g23	257899	PROTEIN_CODING
Or5m12	257900	PROTEIN_CODING
Or8h6	257901	PROTEIN_CODING
Or2ag20	257902	PROTEIN_CODING
Or10d5b	257903	PROTEIN_CODING
Or14a256	257904	PROTEIN_CODING
Or14a257	257905	PROTEIN_CODING
Or14c40	257906	PROTEIN_CODING
Or10al8	257907	PSEUDO
Or14j4	257908	PROTEIN_CODING
Or4q3	257909	PROTEIN_CODING
Or52e8	257910	PROTEIN_CODING
Or8c14	257911	PROTEIN_CODING
Or8g30	257912	PROTEIN_CODING
Or5t18	257913	PROTEIN_CODING
Or56b2j	257914	PROTEIN_CODING
Or9g20	257915	PROTEIN_CODING
Or5m8	257916	PROTEIN_CODING
Or2t44	257917	PROTEIN_CODING
Or6c218-ps1	257918	PSEUDO
Or5p5	257919	PROTEIN_CODING
Or1p1b	257920	PROTEIN_CODING
Or4c15b	257921	PROTEIN_CODING
Or8g29	257924	PROTEIN_CODING
Or12d16-ps1	257925	PSEUDO
Or14c43	257929	PROTEIN_CODING
Or2w3b	257931	PROTEIN_CODING
Or2av9	257932	PROTEIN_CODING
Or8k39	257933	PROTEIN_CODING
Or4k41	257935	PROTEIN_CODING
Or5m11	257936	PROTEIN_CODING
Or4p4	257937	PSEUDO
Or10q3	257938	PROTEIN_CODING
Or12j2	257939	PROTEIN_CODING
Or5al1	257941	PROTEIN_CODING
Or1e20	257942	PROTEIN_CODING
Or8s16	257943	PROTEIN_CODING
Or55b3	257947	PROTEIN_CODING
Or12d14-ps1	257948	PSEUDO
Or51k7	257949	PROTEIN_CODING
Or5al5	257950	PROTEIN_CODING
Or5ak4	257951	PROTEIN_CODING
Or10ak10-ps1	257952	PSEUDO
Or5bb12	257954	PSEUDO
Or4f14b	257956	PROTEIN_CODING
Olfr1068-ps1	257957	PSEUDO
Or14c44	257958	PROTEIN_CODING
Or8g18	257959	PROTEIN_CODING
Or6g1-ps1	257960	PSEUDO
Or5bb10	257961	PROTEIN_CODING
Or2b11	257962	PROTEIN_CODING
Or7e166	257963	PROTEIN_CODING
Olfr1551-ps1	257967	PSEUDO
Olfr252-ps1	257968	PSEUDO
Or2y9-ps1	257969	PSEUDO
Or2y12	257971	PROTEIN_CODING
Or5h25	257972	PROTEIN_CODING
Or8k21	257974	PROTEIN_CODING
Or52ab7	257975	PROTEIN_CODING
Or52ab8-ps1	257976	PSEUDO
Or11n2	257978	PROTEIN_CODING
Or4k37	257979	PROTEIN_CODING
Or4f52	257980	PROTEIN_CODING
Or56a41	257981	PSEUDO
Or2t35	257982	PSEUDO
Or6c221-ps1	257983	PSEUDO
Or4a76	257984	PROTEIN_CODING
Or6c6	257985	PROTEIN_CODING
Olfr1547-ps1	257986	PSEUDO
Or8k42-ps1	257989	PSEUDO
Or1u1-ps1	257991	PSEUDO
Or5an8-ps1	257992	PSEUDO
Or8ad1-ps1	257993	PSEUDO
Or8p1-ps1	257994	PSEUDO
Or8c1-ps1	257995	PSEUDO
Or8b37	257996	PROTEIN_CODING
Olfr737-ps1	257997	PSEUDO
Or5g28-ps1	257998	PSEUDO
Or1v1-ps1	257999	PSEUDO
Olfr1545-ps1	258000	PSEUDO
Or8ae1-ps1	258001	PSEUDO
Or12a1-ps1	258002	PSEUDO
Or8m1-ps1	258003	PSEUDO
Olfr1435-ps1	258004	PSEUDO
Or4d29-ps1	258005	PSEUDO
Or10ah1-ps1	258006	PSEUDO
Or10g3b	258008	PROTEIN_CODING
Or5ak21-ps1	258009	PSEUDO
Olfr184-ps1	258011	PSEUDO
Or5w21-ps1	258012	PSEUDO
Or8d22-ps1	258013	PSEUDO
Or8g25-ps1	258014	PSEUDO
Or5q1-ps1	258015	PSEUDO
Or2f1	258016	PROTEIN_CODING
Or13m2	258017	PROTEIN_CODING
Or1f21-ps1	258018	PSEUDO
Or6d13	258020	PROTEIN_CODING
Or4f62	258022	PROTEIN_CODING
Or4f14	258023	PROTEIN_CODING
Or4c15	258025	PROTEIN_CODING
Or4c119	258026	PSEUDO
Or2y1	258027	PROTEIN_CODING
Or8b42	258028	PROTEIN_CODING
Or8c18	258030	PSEUDO
Or5h21-ps1	258033	PSEUDO
Or5h23	258035	PROTEIN_CODING
Or5ac16	258036	PROTEIN_CODING
Or4k1	258039	PROTEIN_CODING
Or5p61	258041	PROTEIN_CODING
Or5p63	258042	PROTEIN_CODING
Or2t50-ps1	258043	PSEUDO
Or2av10-ps1	258044	PSEUDO
Or8g32	258046	PROTEIN_CODING
Or11a5-ps1	258048	PSEUDO
Or11a3-ps1	258049	PSEUDO
Or11a2-ps1	258050	PSEUDO
Or2h1b	258051	PROTEIN_CODING
Or2h2b	258052	PROTEIN_CODING
Or5p71-ps1	258053	PSEUDO
Or5p75	258054	PROTEIN_CODING
Or6b13	258055	PROTEIN_CODING
Or12j4	258056	PROTEIN_CODING
Or1f20-ps1	258057	PSEUDO
Or7e167-ps1	258058	PSEUDO
Or4c99	258059	PSEUDO
Or4p20	258060	PROTEIN_CODING
Or2ak4	258064	PROTEIN_CODING
Or5af1	258065	PROTEIN_CODING
Or2b2	258067	PROTEIN_CODING
Or6c6c	258068	PROTEIN_CODING
Or6c5c	258069	PROTEIN_CODING
Or7e171	258070	PROTEIN_CODING
Or7e172-ps1	258071	PSEUDO
Or7i1-ps1	258072	PSEUDO
Or7g88-ps1	258073	PSEUDO
Or7g12	258074	PROTEIN_CODING
Or7g19	258075	PROTEIN_CODING
Or5g30-ps1	258076	PSEUDO
Or5g24	258078	PROTEIN_CODING
Or8u37-ps1	258081	PSEUDO
Or5m11d-ps1	258082	PSEUDO
Or5m13	258083	PSEUDO
Or8h11-ps1	258084	PSEUDO
Or5be3	258085	PROTEIN_CODING
Or8g4	258086	PROTEIN_CODING
Or10d4	258087	PROTEIN_CODING
Or14n1	258088	PROTEIN_CODING
Or14a258	258089	PROTEIN_CODING
Or12k6-ps1	258091	PSEUDO
Or1j22-ps1	258092	PSEUDO
Or1j9-ps1	258093	PSEUDO
Or14j8	258094	PROTEIN_CODING
Or10al3	258095	PROTEIN_CODING
Or14j9	258096	PROTEIN_CODING
