OFFICIAL_SYMBOL,IDENTIFIER_ID,Gene_Type
Kif6,319991,PROTEIN_CODING
Golm2,319996,PROTEIN_CODING
A630001G21Rik,319997,PROTEIN_CODING
Tmem198,319998,PROTEIN_CODING
Sidt1,320007,PROTEIN_CODING
Terb1,320022,PROTEIN_CODING
Fstl4,320027,PROTEIN_CODING
Exph5,320051,PROTEIN_CODING
Olfml2b,320078,PROTEIN_CODING
Zbtb39,320080,PROTEIN_CODING
Fbxw21,320082,PROTEIN_CODING
Fbxw16,320083,PROTEIN_CODING
Ano4,320091,PROTEIN_CODING
Relt,320100,PROTEIN_CODING
Slc38a11,320106,PROTEIN_CODING
Fbxl13,320118,PROTEIN_CODING
Rps6kc1,320119,PROTEIN_CODING
Dgki,320127,PROTEIN_CODING
BC049715,320135,PROTEIN_CODING
Ptpn7,320139,PROTEIN_CODING
Trem6l,320148,PROTEIN_CODING
Zmat4,320158,PROTEIN_CODING
Cep95,320162,PROTEIN_CODING
Tacc1,320165,PROTEIN_CODING
Fndc7,320181,PROTEIN_CODING
Msrb3,320183,PROTEIN_CODING
Lrrc58,320184,PROTEIN_CODING
Hook3,320191,PROTEIN_CODING
Etfbkmt,320204,PROTEIN_CODING
Pik3r5,320207,PROTEIN_CODING
Tmem91,320208,PROTEIN_CODING
Ddx11,320209,PROTEIN_CODING
Senp5,320213,PROTEIN_CODING
Cfap91,320214,PROTEIN_CODING
Catsperg1,320225,PROTEIN_CODING
Ccdc171,320226,PROTEIN_CODING
Ccdc66,320234,PROTEIN_CODING
Ttll5,320244,PROTEIN_CODING
Marchf3,320253,PROTEIN_CODING
Dlec1,320256,PROTEIN_CODING
Tafa1,320265,PROTEIN_CODING
Fubp3,320267,PROTEIN_CODING
Scai,320271,PROTEIN_CODING
Spef2,320277,PROTEIN_CODING
Rasgef1b,320292,PROTEIN_CODING
Iqcb1,320299,PROTEIN_CODING
Glt28d2,320302,PROTEIN_CODING
Rnf152,320311,PROTEIN_CODING
D830030K20Rik,320333,PROTEIN_CODING
Lypd6,320343,PROTEIN_CODING
Lyset,320351,PROTEIN_CODING
Lipi,320355,PROTEIN_CODING
Ric3,320360,PROTEIN_CODING
Fry,320365,PROTEIN_CODING
Bcorl1,320376,PROTEIN_CODING
Cenpt,320394,PROTEIN_CODING
Lrig3,320398,PROTEIN_CODING
Klri2,320407,PROTEIN_CODING
Gchfr,320415,PROTEIN_CODING
Trank1,320429,PROTEIN_CODING
Rinl,320435,PROTEIN_CODING
Alg6,320438,PROTEIN_CODING
P4ha3,320452,PROTEIN_CODING
Tmprss11g,320454,PROTEIN_CODING
Vwc2l,320460,PROTEIN_CODING
Ppm1e,320472,PROTEIN_CODING
Heatr5b,320473,PROTEIN_CODING
Rasal3,320484,PROTEIN_CODING
Heatr5a,320487,PROTEIN_CODING
A830018L16Rik,320492,PROTEIN_CODING
Ipcef1,320495,PROTEIN_CODING
Tmem215,320500,PROTEIN_CODING
Lmod3,320502,PROTEIN_CODING
Lmbrd2,320506,PROTEIN_CODING
Cachd1,320508,PROTEIN_CODING
Bhlha9,320522,PROTEIN_CODING
Vps13c,320528,PROTEIN_CODING
Tmem104,320534,PROTEIN_CODING
Ubn2,320538,PROTEIN_CODING
Slc35e2,320541,PROTEIN_CODING
Tcp11l1,320554,PROTEIN_CODING
Fam169a,320557,PROTEIN_CODING
Dennd5b,320560,PROTEIN_CODING
Islr2,320563,PROTEIN_CODING
Atp8b5,320571,PROTEIN_CODING
Idi2,320581,PROTEIN_CODING
Svopl,320590,PROTEIN_CODING
Strip2,320609,PROTEIN_CODING
Dop1a,320615,PROTEIN_CODING
Abca15,320631,PROTEIN_CODING
Snrnp200,320632,PROTEIN_CODING
Zbtb26,320633,PROTEIN_CODING
Cyb5r2,320635,PROTEIN_CODING
Pgap3,320655,PROTEIN_CODING
D5Ertd579e,320661,PROTEIN_CODING
Dnai7,320662,PROTEIN_CODING
Cass4,320664,PROTEIN_CODING
Iffo1,320678,PROTEIN_CODING
Samd12,320679,PROTEIN_CODING
Zfp629,320683,PROTEIN_CODING
Dctd,320685,PROTEIN_CODING
Tafa4,320701,PROTEIN_CODING
Bend6,320705,PROTEIN_CODING
Mtcl2,320706,PROTEIN_CODING
Atp2b3,320707,PROTEIN_CODING
Tmem117,320709,PROTEIN_CODING
Trappc11,320714,PROTEIN_CODING
Pptc7,320717,PROTEIN_CODING
Fastkd1,320720,PROTEIN_CODING
Akain1,320722,PROTEIN_CODING
Ipo8,320727,PROTEIN_CODING
Vstm4,320736,PROTEIN_CODING
Lingo4,320747,PROTEIN_CODING
Dpy19l2,320752,PROTEIN_CODING
Prdx6b,320769,PROTEIN_CODING
Zhx3,320799,PROTEIN_CODING
Gfm2,320806,PROTEIN_CODING
Dcaf5,320808,PROTEIN_CODING
Ankrd16,320816,PROTEIN_CODING
Atad2b,320817,PROTEIN_CODING
Samd5,320825,PROTEIN_CODING
Cracd,320827,PROTEIN_CODING
Sirpb1a,320832,PROTEIN_CODING
Amigo3,320844,PROTEIN_CODING
L3mbtl4,320858,PROTEIN_CODING
Cdh18,320865,PROTEIN_CODING
Spata33,320869,PROTEIN_CODING
Wscd2,320916,PROTEIN_CODING
Map7d3,320923,PROTEIN_CODING
Ccbe1,320924,PROTEIN_CODING
Tnpo3,320938,PROTEIN_CODING
Pisd,320951,PROTEIN_CODING
Lrrn4,320974,PROTEIN_CODING
Enpp6,320981,PROTEIN_CODING
Arl4c,320982,PROTEIN_CODING
Cyp4f39,320997,PROTEIN_CODING
Lrif1,321000,PROTEIN_CODING
Xpnpep3,321003,PROTEIN_CODING
Serac1,321007,PROTEIN_CODING
Zswim9,321008,PROTEIN_CODING
Fpr-rs6,321020,PROTEIN_CODING
Cdv3,321022,PROTEIN_CODING
Tpm4,326618,PROTEIN_CODING
H4c1,326619,PROTEIN_CODING
H4c2,326620,PROTEIN_CODING
Ppip5k1,327655,PROTEIN_CODING
Ccn6,327743,PROTEIN_CODING
Dna2,327762,PROTEIN_CODING
Tmem26,327766,PROTEIN_CODING
Usp44,327799,PROTEIN_CODING
Ppfia2,327814,PROTEIN_CODING
Pigl,327942,PROTEIN_CODING
Dnah2,327954,PROTEIN_CODING
Vmo1,327956,PROTEIN_CODING
Scimp,327957,PROTEIN_CODING
Pitpnm3,327958,PROTEIN_CODING
Xaf1,327959,PROTEIN_CODING
Slfn5,327978,PROTEIN_CODING
Med13,327987,PROTEIN_CODING
Hsf5,327992,PROTEIN_CODING
Spata32,328019,PROTEIN_CODING
Fads6,328035,PROTEIN_CODING
Slc7a15,328059,PROTEIN_CODING
Dtd2,328092,PROTEIN_CODING
Prps1l3,328099,PROTEIN_CODING
Togaram1,328108,PROTEIN_CODING
Prpf39,328110,PROTEIN_CODING
Slc39a9,328133,PROTEIN_CODING
Trmt61a,328162,PROTEIN_CODING
Gfod1,328232,PROTEIN_CODING
Rnf182,328234,PROTEIN_CODING
Slc25a48,328258,PROTEIN_CODING
Zfp459,328274,PROTEIN_CODING
Mast4,328329,PROTEIN_CODING
Rft1,328370,PROTEIN_CODING
Sh2d4b,328381,PROTEIN_CODING
Rnase9,328401,PROTEIN_CODING
Parp4,328417,PROTEIN_CODING
Kcnrg,328424,PROTEIN_CODING
Skint7,328505,PROTEIN_CODING
Apol10b,328561,PROTEIN_CODING
Apol11b,328563,PROTEIN_CODING
Tubgcp6,328580,PROTEIN_CODING
Vwa5b2,328643,PROTEIN_CODING
Gabrr3,328699,PROTEIN_CODING
Rab26,328778,PROTEIN_CODING
Hs3st6,328779,PROTEIN_CODING
Prss34,328780,PROTEIN_CODING
Mslnl,328783,PROTEIN_CODING
Clpsl2,328788,PROTEIN_CODING
Zfp414,328801,PROTEIN_CODING
A530064D06Rik,328830,PROTEIN_CODING
Treml2,328833,PROTEIN_CODING
Acsbg2,328845,PROTEIN_CODING
Mcc,328949,PROTEIN_CODING
Arhgef37,328967,PROTEIN_CODING
Spink10,328971,PROTEIN_CODING
Zfp532,328977,PROTEIN_CODING
Zfp236,329002,PROTEIN_CODING
Zfp516,329003,PROTEIN_CODING
Atg2a,329015,PROTEIN_CODING
Scd4,329065,PROTEIN_CODING
Cpa6,329093,PROTEIN_CODING
Hecw2,329152,PROTEIN_CODING
Ankrd44,329154,PROTEIN_CODING
Unc80,329178,PROTEIN_CODING
Rbm44,329207,PROTEIN_CODING
Ppp1r12b,329251,PROTEIN_CODING
Dennd1b,329260,PROTEIN_CODING
Fam163a,329274,PROTEIN_CODING
Syt14,329324,PROTEIN_CODING
Ptrh1,329384,PROTEIN_CODING
Nostrin,329416,PROTEIN_CODING
Myo3b,329421,PROTEIN_CODING
Pla2g4e,329502,PROTEIN_CODING
Lcmt2,329504,PROTEIN_CODING
Ctdspl2,329506,PROTEIN_CODING
Nol4l,329540,PROTEIN_CODING
Svs3b,329557,PROTEIN_CODING
Zfp335,329559,PROTEIN_CODING
Birc7,329581,PROTEIN_CODING
Med12l,329650,PROTEIN_CODING
E130311K13Rik,329659,PROTEIN_CODING
Fnip2,329679,PROTEIN_CODING
Fcrl5,329693,PROTEIN_CODING
Dennd2c,329727,PROTEIN_CODING
Tafa3,329731,PROTEIN_CODING
Eeig2,329739,PROTEIN_CODING
Pigk,329777,PROTEIN_CODING
Myorg,329828,PROTEIN_CODING
Cimip2b,329831,PROTEIN_CODING
Dennd4c,329877,PROTEIN_CODING
Usp24,329908,PROTEIN_CODING
Acot11,329910,PROTEIN_CODING
Skint2,329919,PROTEIN_CODING
Csmd2,329942,PROTEIN_CODING
Catsper4,329954,PROTEIN_CODING
Fhad1,329977,PROTEIN_CODING
Ttll10,330010,PROTEIN_CODING
Fam185a,330050,PROTEIN_CODING
Shisa3,330096,PROTEIN_CODING
Adamts3,330119,PROTEIN_CODING
Cxcl3,330122,PROTEIN_CODING
Hfm1,330149,PROTEIN_CODING
Kctd10,330171,PROTEIN_CODING
Taok3,330177,PROTEIN_CODING
Ccdc63,330188,PROTEIN_CODING
Tmem120b,330189,PROTEIN_CODING
Vps37b,330192,PROTEIN_CODING
Gal3st4,330217,PROTEIN_CODING
Sdk1,330222,PROTEIN_CODING
Spdye4b,330228,PROTEIN_CODING
Thsd7a,330267,PROTEIN_CODING
Garin1b,330277,PROTEIN_CODING
D630045J12Rik,330286,PROTEIN_CODING
Zfp786,330301,PROTEIN_CODING
Wipf3,330319,PROTEIN_CODING
Mindy4,330323,PROTEIN_CODING
Dnah6,330355,PROTEIN_CODING
Gcfc2,330361,PROTEIN_CODING
Fbxo41,330369,PROTEIN_CODING
Tmcc1,330401,PROTEIN_CODING
B4galnt3,330406,PROTEIN_CODING
Tmem150b,330460,PROTEIN_CODING
Zfp78,330463,PROTEIN_CODING
Bsph1,330470,PROTEIN_CODING
Ceacam16,330483,PROTEIN_CODING
Tmem145,330485,PROTEIN_CODING
Nlrp9c,330490,PROTEIN_CODING
Zfp82,330502,PROTEIN_CODING
Fan1,330554,PROTEIN_CODING
Saxo2,330577,PROTEIN_CODING
Trim66,330627,PROTEIN_CODING
B4galnt4,330671,PROTEIN_CODING
Ctxn1,330695,PROTEIN_CODING
Nek5,330721,PROTEIN_CODING
Htra4,330723,PROTEIN_CODING
Hapln4,330790,PROTEIN_CODING
Rnf150,330812,PROTEIN_CODING
Adgrl1,330814,PROTEIN_CODING
Dhps,330817,PROTEIN_CODING
Drc7,330830,PROTEIN_CODING
Slc7a6,330836,PROTEIN_CODING
Trim67,330863,PROTEIN_CODING
Opcml,330908,PROTEIN_CODING
Pate2,330921,PROTEIN_CODING
AI593442,330941,PROTEIN_CODING
Snapc5,330959,PROTEIN_CODING
Slc9a9,331004,PROTEIN_CODING
Gmppb,331026,PROTEIN_CODING
Tgm4,331046,PROTEIN_CODING
Gsdmc2,331063,PROTEIN_CODING
Dgkk,331374,PROTEIN_CODING
Thoc2,331401,PROTEIN_CODING
Gm773,331416,PROTEIN_CODING
Rtl5,331474,PROTEIN_CODING
Uprt,331487,PROTEIN_CODING
Xkrx,331524,PROTEIN_CODING
Tceal5,331532,PROTEIN_CODING
Serpina7,331535,PROTEIN_CODING
Dnaaf6,331537,PROTEIN_CODING
Bend3,331623,PROTEIN_CODING
Mapk15,332110,PROTEIN_CODING
Krt78,332131,PROTEIN_CODING
Zdhhc23,332175,PROTEIN_CODING
Grxcr2,332309,PROTEIN_CODING
Nanos1,332397,PROTEIN_CODING
Lcn10,332578,PROTEIN_CODING
Fndc11,332713,PROTEIN_CODING
Ldc1,332942,PROTEIN_CODING
Kcp,333088,PROTEIN_CODING
Cox6b2,333182,PROTEIN_CODING
Frem3,333315,PROTEIN_CODING
A4gnt,333424,PROTEIN_CODING
Gpd1l,333433,PROTEIN_CODING
Fndc3c1,333564,PROTEIN_CODING
Frmpd4,333605,PROTEIN_CODING
Mamld1,333639,PROTEIN_CODING
Gm5134,333669,PROTEIN_CODING
Gm867,333670,PROTEIN_CODING
H2-M10.2,333715,PROTEIN_CODING
N4bp2,333789,PROTEIN_CODING
Cyp3a44,337924,PROTEIN_CODING
Cog3,338337,PROTEIN_CODING
Gpr21,338346,PROTEIN_CODING
Cntln,338349,PROTEIN_CODING
Akap17b,338351,PROTEIN_CODING
Fkbp15,338355,PROTEIN_CODING
Supv3l1,338359,PROTEIN_CODING
Ust,338362,PROTEIN_CODING
Tmem241,338363,PROTEIN_CODING
Trim65,338364,PROTEIN_CODING
Slc41a2,338365,PROTEIN_CODING
Mia3,338366,PROTEIN_CODING
Pheta2,338368,PROTEIN_CODING
Endov,338371,PROTEIN_CODING
Map3k9,338372,PROTEIN_CODING
Atp6v1g3,338375,PROTEIN_CODING
Cndp1,338403,PROTEIN_CODING
Morc3,338467,PROTEIN_CODING
Kdm7a,338523,PROTEIN_CODING
Dppa1,347708,PROTEIN_CODING
Pramel4,347710,PROTEIN_CODING
Pramel6,347711,PROTEIN_CODING
Pramel7,347712,PROTEIN_CODING
Agap1,347722,PROTEIN_CODING
Plekhm1,353047,PROTEIN_CODING
Tas2r123,353167,PROTEIN_CODING
Adam32,353188,PROTEIN_CODING
Edc3,353190,PROTEIN_CODING
Aldoart1,353204,PROTEIN_CODING
Zfp931,353208,PROTEIN_CODING
Prune2,353211,PROTEIN_CODING
Pcdha2,353234,PROTEIN_CODING
Pcdha8,353235,PROTEIN_CODING
Pcdhac1,353236,PROTEIN_CODING
Pcdhac2,353237,PROTEIN_CODING
Mrpl21,353242,PROTEIN_CODING
Ltv1,353258,PROTEIN_CODING
Sfmbt2,353282,PROTEIN_CODING
Eras,353283,PROTEIN_CODING
Clec18a,353287,PROTEIN_CODING
Zfp703,353310,PROTEIN_CODING
Muc6,353328,PROTEIN_CODING
Gpr141,353346,PROTEIN_CODING
Oxct2b,353371,PROTEIN_CODING
Tmc4,353499,PROTEIN_CODING
Hcfc1r1,353502,PROTEIN_CODING
H3c1,360198,PROTEIN_CODING
Trim46,360213,PROTEIN_CODING
Zranb1,360216,PROTEIN_CODING
Speer4d,360220,PROTEIN_CODING
Khdc1a,368204,PROTEIN_CODING
Col27a1,373864,PROTEIN_CODING
Txlnb,378431,PROTEIN_CODING
Pram1,378460,PROTEIN_CODING
Morn2,378462,PROTEIN_CODING
Bpifb3,378700,PROTEIN_CODING
Serf2,378702,PROTEIN_CODING
Lrrc24,378937,PROTEIN_CODING
Raet1e,379043,PROTEIN_CODING
Fastkd5,380601,PROTEIN_CODING
Tagap1,380608,PROTEIN_CODING
Intu,380614,PROTEIN_CODING
Cfap54,380654,PROTEIN_CODING
Acss3,380660,PROTEIN_CODING
Lemd3,380664,PROTEIN_CODING
Sec14l3,380683,PROTEIN_CODING
Ccnjl,380694,PROTEIN_CODING
Slc47a2,380701,PROTEIN_CODING
Shisa6,380702,PROTEIN_CODING
Tmem102,380705,PROTEIN_CODING
Spata22,380709,PROTEIN_CODING
Rap1gap2,380711,PROTEIN_CODING
Scarf1,380713,PROTEIN_CODING
Rph3al,380714,PROTEIN_CODING
Mks1,380718,PROTEIN_CODING
Lrrc37,380730,PROTEIN_CODING
Milr1,380732,PROTEIN_CODING
Eipr1,380752,PROTEIN_CODING
Atxn7l1,380753,PROTEIN_CODING
Ccdc177,380768,PROTEIN_CODING
Slirp,380773,PROTEIN_CODING
Serpina11,380780,PROTEIN_CODING
Begain,380785,PROTEIN_CODING
Lbhd2,380787,PROTEIN_CODING
Ighg,380794,PROTEIN_CODING
Mrs2,380836,PROTEIN_CODING
Serpinb1c,380839,PROTEIN_CODING
Lyrm4,380840,PROTEIN_CODING
Gm5141,380850,PROTEIN_CODING
Rsl1,380855,PROTEIN_CODING
Zfp395,380912,PROTEIN_CODING
Lrch1,380916,PROTEIN_CODING
Alg10b,380959,PROTEIN_CODING
Tmem106c,380967,PROTEIN_CODING
Nckap5l,380969,PROTEIN_CODING
Mix23,381045,PROTEIN_CODING
Zfp229,381067,PROTEIN_CODING
Abca17,381072,PROTEIN_CODING
Ccdc78,381077,PROTEIN_CODING
Dnph1,381101,PROTEIN_CODING
Rmdn2,381110,PROTEIN_CODING
Cdkl4,381113,PROTEIN_CODING
Capn13,381122,PROTEIN_CODING
Garem1,381126,PROTEIN_CODING
Arl14epl,381142,PROTEIN_CODING
Greb1l,381157,PROTEIN_CODING
Top6bl,381196,PROTEIN_CODING
Tmem151a,381199,PROTEIN_CODING
Slc22a20,381203,PROTEIN_CODING
Entrep1,381217,PROTEIN_CODING
Spata6l,381218,PROTEIN_CODING
Lipo3,381236,PROTEIN_CODING
Tmem237,381259,PROTEIN_CODING
Marchf4,381270,PROTEIN_CODING
Hjurp,381280,PROTEIN_CODING
Serpinb3c,381286,PROTEIN_CODING
Firrm,381306,PROTEIN_CODING
Ifi211,381308,PROTEIN_CODING
Stum,381310,PROTEIN_CODING
Iars2,381314,PROTEIN_CODING
Nsl1,381318,PROTEIN_CODING
Gal3st2,381334,PROTEIN_CODING
Fam178b,381337,PROTEIN_CODING
Lonrf2,381338,PROTEIN_CODING
Tmem182,381339,PROTEIN_CODING
Spag6,381350,PROTEIN_CODING
Ajm1,381353,PROTEIN_CODING
Cacfd1,381356,PROTEIN_CODING
Prdm12,381359,PROTEIN_CODING
Sp9,381373,PROTEIN_CODING
Pjvk,381375,PROTEIN_CODING
Med19,381379,PROTEIN_CODING
4921509C19Rik,381393,PROTEIN_CODING
Bpifb4,381399,PROTEIN_CODING
Pabpc1l,381404,PROTEIN_CODING
Cdh26,381409,PROTEIN_CODING
Zfp408,381410,PROTEIN_CODING
Accsl,381411,PROTEIN_CODING
Gpr176,381413,PROTEIN_CODING
Crnn,381457,PROTEIN_CODING
Nr1h5,381463,PROTEIN_CODING
S100a7a,381493,PROTEIN_CODING
Dpy19l4,381510,PROTEIN_CODING
Pdp1,381511,PROTEIN_CODING
Ube2u,381534,PROTEIN_CODING
Armh1,381544,PROTEIN_CODING
Zfp69,381549,PROTEIN_CODING
Xkr8,381560,PROTEIN_CODING
Pramel26,381569,PROTEIN_CODING
Oog2,381570,PROTEIN_CODING
Tmem240,381582,PROTEIN_CODING
Tbc1d2,381605,PROTEIN_CODING
Rbm33,381626,PROTEIN_CODING
Adgrf3,381628,PROTEIN_CODING
Atraid,381629,PROTEIN_CODING
Cep135,381644,PROTEIN_CODING
Odaph,381651,PROTEIN_CODING
Lrcol1,381667,PROTEIN_CODING
Fbrsl1,381668,PROTEIN_CODING
Zcwpw1,381678,PROTEIN_CODING
Kpna7,381686,PROTEIN_CODING
Wdr95,381693,PROTEIN_CODING
B3glct,381694,PROTEIN_CODING
N4bp2l2,381695,PROTEIN_CODING
Pttg1ip2,381716,PROTEIN_CODING
Drc1,381738,PROTEIN_CODING
Wee2,381759,PROTEIN_CODING
Tatdn2,381801,PROTEIN_CODING
Tsen2,381802,PROTEIN_CODING
Clec4b2,381809,PROTEIN_CODING
Cracr2a,381812,PROTEIN_CODING
Clec2m,381816,PROTEIN_CODING
Smim10l1,381820,PROTEIN_CODING
Apold1,381823,PROTEIN_CODING
Sbk3,381835,PROTEIN_CODING
Rnf225,381845,PROTEIN_CODING
Ovol3,381867,PROTEIN_CODING
Alg8,381903,PROTEIN_CODING
Dnah3,381917,PROTEIN_CODING
Taok2,381921,PROTEIN_CODING
Itgad,381924,PROTEIN_CODING
Plpp4,381925,PROTEIN_CODING
Spef1l,381933,PROTEIN_CODING
Usp17lb,381944,PROTEIN_CODING
Scgb2b2,381970,PROTEIN_CODING
Lmtk3,381983,PROTEIN_CODING
Zbtb2,381990,PROTEIN_CODING
Defa39,382000,PROTEIN_CODING
Adam26b,382007,PROTEIN_CODING
Ano8,382014,PROTEIN_CODING
Zfp882,382019,PROTEIN_CODING
Cnep1r1,382030,PROTEIN_CODING
Gse1,382034,PROTEIN_CODING
Pabpn1l,382035,PROTEIN_CODING
Urb2,382038,PROTEIN_CODING
Adgrg5,382045,PROTEIN_CODING
Pdp2,382051,PROTEIN_CODING
Ces3a,382053,PROTEIN_CODING
Defa22,382059,PROTEIN_CODING
AB124611,382062,PROTEIN_CODING
Gm1110,382064,PROTEIN_CODING
Prdm10,382066,PROTEIN_CODING
Foxr1,382074,PROTEIN_CODING
Ccdc33,382077,PROTEIN_CODING
Snx22,382083,PROTEIN_CODING
Omt2b,382088,PROTEIN_CODING
Ripply2,382089,PROTEIN_CODING
Cep162,382090,PROTEIN_CODING
Gm1123,382097,PROTEIN_CODING
Fbxw15,382105,PROTEIN_CODING
Fbxw24,382106,PROTEIN_CODING
Fbxw26,382109,PROTEIN_CODING
Slc22a14,382113,PROTEIN_CODING
Tcaim,382117,PROTEIN_CODING
Fdxacb1,382137,PROTEIN_CODING
Jade3,382207,PROTEIN_CODING
Rhox3a,382209,PROTEIN_CODING
Gm1140,382217,PROTEIN_CODING
Brwd3,382236,PROTEIN_CODING
Vcf2,382245,PROTEIN_CODING
Bclaf3,382252,PROTEIN_CODING
Sly,382301,PROTEIN_CODING
Taar8b,382348,PROTEIN_CODING
Cimap1d,382384,PROTEIN_CODING
Poc1b,382406,PROTEIN_CODING
Atxn7l3b,382423,PROTEIN_CODING
Best3,382427,PROTEIN_CODING
H2bc26,382522,PROTEIN_CODING
Ankfn1,382543,PROTEIN_CODING
Cd300ld3,382551,PROTEIN_CODING
Pfn4,382562,PROTEIN_CODING
Kcnf1,382571,PROTEIN_CODING
Tmed8,382620,PROTEIN_CODING
Zbtb42,382639,PROTEIN_CODING
Mtx3,382793,PROTEIN_CODING
Zfp488,382867,PROTEIN_CODING
Or14j7,383243,PROTEIN_CODING
Ypel5,383295,PROTEIN_CODING
Kctd16,383348,PROTEIN_CODING
Ms4a14,383435,PROTEIN_CODING
Serpinb3b,383548,PROTEIN_CODING
Obp2b,383678,PROTEIN_CODING
Glipr2,384009,PROTEIN_CODING
Slc25a34,384071,PROTEIN_CODING
Arl9,384185,PROTEIN_CODING
Fam47e,384198,PROTEIN_CODING
Gatc,384281,PROTEIN_CODING
Trim56,384309,PROTEIN_CODING
Scgb1b3,384585,PROTEIN_CODING
Kash5,384619,PROTEIN_CODING
Usp17ld,384701,PROTEIN_CODING
Zfp667,384763,PROTEIN_CODING
Adam20,384806,PROTEIN_CODING
Pglyrp4,384997,PROTEIN_CODING
Rhox1,385343,PROTEIN_CODING
Kng2,385643,PROTEIN_CODING
Zfp174,385674,PROTEIN_CODING
Cdsn,386463,PROTEIN_CODING
Rnf133,386611,PROTEIN_CODING
Thoc6,386612,PROTEIN_CODING
Nsfl1c,386649,PROTEIN_CODING
Eid2,386655,PROTEIN_CODING
Slitrk3,386750,PROTEIN_CODING
Ssxb2,387132,PROTEIN_CODING
Tmtc1,387314,PROTEIN_CODING
Tas2r102,387339,PROTEIN_CODING
Tas2r104,387340,PROTEIN_CODING
Tas2r106,387341,PROTEIN_CODING
Tas2r107,387342,PROTEIN_CODING
Tas2r110,387344,PROTEIN_CODING
Tas2r118,387347,PROTEIN_CODING
Tas2r120,387348,PROTEIN_CODING
Tas2r121,387349,PROTEIN_CODING
Tas2r125,387352,PROTEIN_CODING
Tas2r126,387353,PROTEIN_CODING
Tas2r130,387355,PROTEIN_CODING
Tas2r131,387356,PROTEIN_CODING
Tas2r135,387512,PROTEIN_CODING
Tas2r138,387513,PROTEIN_CODING
Znrf2,387524,PROTEIN_CODING
Cd300c,387565,PROTEIN_CODING
Tas2r140,387616,PROTEIN_CODING
Serpinb3d,394252,PROTEIN_CODING
Ugt1a7c,394432,PROTEIN_CODING
Ugt1a5,394433,PROTEIN_CODING
Ugt1a9,394434,PROTEIN_CODING
Flrt1,396184,PROTEIN_CODING
Map4k5,399510,PROTEIN_CODING
Cdin1,399568,PROTEIN_CODING
Tmsb15l,399591,PROTEIN_CODING
Ccdc87,399599,PROTEIN_CODING
Lratd2,399603,PROTEIN_CODING
Tdpoz2,399673,PROTEIN_CODING
Tdpoz3,399674,PROTEIN_CODING
Tdpoz4,399675,PROTEIN_CODING
Tcaf3,403088,PROTEIN_CODING
Banf2,403171,PROTEIN_CODING
Msantd1,403174,PROTEIN_CODING
Tigd4,403175,PROTEIN_CODING
Plcxd1,403178,PROTEIN_CODING
Ccdc121rt1,403180,PROTEIN_CODING
Mettl21e,403183,PROTEIN_CODING
Opa3,403187,PROTEIN_CODING
Lypd9,403200,PROTEIN_CODING
Agr3,403205,PROTEIN_CODING
Clec3a,403395,PROTEIN_CODING
Gfral,404194,PROTEIN_CODING
Mrgprb5,404239,PROTEIN_CODING
Vmn1r181,404289,PROTEIN_CODING
Or5ac25,404311,PROTEIN_CODING
Or1a1,404316,PROTEIN_CODING
Ano7,404545,PROTEIN_CODING
Macroh2a2,404634,PROTEIN_CODING
Iqgap3,404710,PROTEIN_CODING
Or4b13,406186,PROTEIN_CODING
Bex4,406217,PROTEIN_CODING
Krt77,406220,PROTEIN_CODING
Krt40,406221,PROTEIN_CODING
Peds1,407243,PROTEIN_CODING
Ndufs6,407785,PROTEIN_CODING
Taf9b,407786,PROTEIN_CODING
Tsbp1,407788,PROTEIN_CODING
Ndufa4l2,407790,PROTEIN_CODING
Ecm2,407800,PROTEIN_CODING
Timd6,407814,PROTEIN_CODING
BC031181,407819,PROTEIN_CODING
Znrf3,407821,PROTEIN_CODING
Baz2b,407823,PROTEIN_CODING
Tmem204,407831,PROTEIN_CODING
Primpol,408022,PROTEIN_CODING
Zfp874b,408067,PROTEIN_CODING
Zfp738,408068,PROTEIN_CODING
Spink7,408198,PROTEIN_CODING
Actmap,414069,PROTEIN_CODING
Wdr83os,414077,PROTEIN_CODING
Tnip3,414084,PROTEIN_CODING
Gja6,414089,PROTEIN_CODING
Zfp950,414758,PROTEIN_CODING
Itprip,414801,PROTEIN_CODING
Zyg11b,414872,PROTEIN_CODING
Neurl2,415115,PROTEIN_CODING
Nkain2,432450,PROTEIN_CODING
Hnrnph3,432467,PROTEIN_CODING
Tmprss9,432478,PROTEIN_CODING
Tektip1,432479,PROTEIN_CODING
Cpsf6,432508,PROTEIN_CODING
Specc1,432572,PROTEIN_CODING
Dnai2,432611,PROTEIN_CODING
Mfsd2b,432628,PROTEIN_CODING
Vrtn,432677,PROTEIN_CODING
Akr1c19,432720,PROTEIN_CODING
Zscan26,432731,PROTEIN_CODING
Prr7,432763,PROTEIN_CODING
Zfp708,432769,PROTEIN_CODING
Defb48,432867,PROTEIN_CODING
Otulin,432940,PROTEIN_CODING
Plcxd2,433022,PROTEIN_CODING
Pnpla1,433091,PROTEIN_CODING
Eno1b,433182,PROTEIN_CODING
Cyp2c68,433247,PROTEIN_CODING
Acsl5,433256,PROTEIN_CODING
Nms,433292,PROTEIN_CODING
Mettl21c,433294,PROTEIN_CODING
Sgpp2,433323,PROTEIN_CODING
Ccdc185,433386,PROTEIN_CODING
Jmjd7,433466,PROTEIN_CODING
AA467197,433470,PROTEIN_CODING
Syndig1,433485,PROTEIN_CODING
