OFFICIAL_SYMBOL,IDENTIFIER_ID,Gene_Type
METTL27,155368,PROTEIN_CODING
VPS37D,155382,PROTEIN_CODING
RBM33,155435,PROTEIN_CODING
PRAG1,157285,PROTEIN_CODING
TMEM65,157378,PROTEIN_CODING
ANKRD46,157567,PROTEIN_CODING
FBXO16,157574,PROTEIN_CODING
TDRP,157695,PROTEIN_CODING
SLC7A13,157724,PROTEIN_CODING
TMEM74,157753,PROTEIN_CODING
FAM91A1,157769,PROTEIN_CODING
C8orf48,157773,PROTEIN_CODING
CLVS1,157807,PROTEIN_CODING
NKX6-3,157848,PROTEIN_CODING
KCNU1,157855,PROTEIN_CODING
SBSPON,157869,PROTEIN_CODING
CAMSAP1,157922,PROTEIN_CODING
NXNL2,158046,PROTEIN_CODING
MAMDC4,158056,PROTEIN_CODING
LCN6,158062,PROTEIN_CODING
AK8,158067,PROTEIN_CODING
TTLL11,158135,PROTEIN_CODING
RASEF,158158,PROTEIN_CODING
TTC39B,158219,PROTEIN_CODING
TRMT10B,158234,PROTEIN_CODING
FAM120AOS,158293,PROTEIN_CODING
SAXO1,158297,PROTEIN_CODING
BRD10,158358,PROTEIN_CODING
ZNF483,158399,PROTEIN_CODING
SHOC1,158401,PROTEIN_CODING
KIAA1958,158405,PROTEIN_CODING
TSTD2,158427,PROTEIN_CODING
CBLL2,158506,PROTEIN_CODING
CSAG1,158511,PROTEIN_CODING
FMR1NB,158521,PROTEIN_CODING
FAAH2,158584,PROTEIN_CODING
ZXDB,158586,PROTEIN_CODING
MOSPD2,158747,PROTEIN_CODING
ARHGAP36,158763,PROTEIN_CODING
RIBC1,158787,PROTEIN_CODING
AKAP14,158798,PROTEIN_CODING
RHOXF1,158800,PROTEIN_CODING
MAGEB6,158809,PROTEIN_CODING
AWAT1,158833,PROTEIN_CODING
AWAT2,158835,PROTEIN_CODING
ZDHHC15,158866,PROTEIN_CODING
USP51,158880,PROTEIN_CODING
PABIR2,159090,PROTEIN_CODING
HSFY2,159119,PROTEIN_CODING
RBMY1F,159163,PROTEIN_CODING
USP54,159195,PROTEIN_CODING
SLC35G1,159371,PROTEIN_CODING
CFAP58,159686,PROTEIN_CODING
SLC5A12,159963,PROTEIN_CODING
DEUP1,159989,PROTEIN_CODING
PATE1,160065,PROTEIN_CODING
C11orf65,160140,PROTEIN_CODING
LDHAL6A,160287,PROTEIN_CODING
TMTC2,160335,PROTEIN_CODING
TMTC3,160418,PROTEIN_CODING
ALDH1L2,160428,PROTEIN_CODING
LMNTD1,160492,PROTEIN_CODING
DENND5B,160518,PROTEIN_CODING
PPTC7,160760,PROTEIN_CODING
CCDC63,160762,PROTEIN_CODING
CCDC60,160777,PROTEIN_CODING
CCDC122,160857,PROTEIN_CODING
GPR180,160897,PROTEIN_CODING
STOML3,161003,PROTEIN_CODING
GARIN2,161142,PROTEIN_CODING
TMEM229B,161145,PROTEIN_CODING
FITM1,161247,PROTEIN_CODING
REM2,161253,PROTEIN_CODING
TMEM30B,161291,PROTEIN_CODING
NOP9,161424,PROTEIN_CODING
EML5,161436,PROTEIN_CODING
TBC1D21,161514,PROTEIN_CODING
OTUD7A,161725,PROTEIN_CODING
MAPDA,161823,PROTEIN_CODING
ADAD2,161931,PROTEIN_CODING
ZFP1,162239,PROTEIN_CODING
MARCHF10,162333,PROTEIN_CODING
RETREG3,162427,PROTEIN_CODING
TMEM92,162461,PROTEIN_CODING
PHOSPHO1,162466,PROTEIN_CODING
RHBDL3,162494,PROTEIN_CODING
SLC16A11,162515,PROTEIN_CODING
FBXO39,162517,PROTEIN_CODING
SPPL2C,162540,PROTEIN_CODING
KRT28,162605,PROTEIN_CODING
C18orf54,162681,PROTEIN_CODING
ZNF320,162967,PROTEIN_CODING
ZNF296,162979,PROTEIN_CODING
DEDD2,162989,PROTEIN_CODING
ZNF579,163033,PROTEIN_CODING
ZNF433,163059,PROTEIN_CODING
ZNF114,163071,PROTEIN_CODING
ZNF567,163081,PROTEIN_CODING
ZNF383,163087,PROTEIN_CODING
EID2,163126,PROTEIN_CODING
LGI4,163175,PROTEIN_CODING
SYNE4,163183,PROTEIN_CODING
ZNF676,163223,PROTEIN_CODING
ZNF540,163255,PROTEIN_CODING
DENND2C,163259,PROTEIN_CODING
GBP6,163351,PROTEIN_CODING
PLPPR5,163404,PROTEIN_CODING
DCTD,1635,PROTEIN_CODING
TDRD5,163589,PROTEIN_CODING
CALML6,163688,PROTEIN_CODING
CITED4,163732,PROTEIN_CODING
SPRR4,163778,PROTEIN_CODING
KANK4,163782,PROTEIN_CODING
SDE2,163859,PROTEIN_CODING
CNST,163882,PROTEIN_CODING
HFM1,164045,PROTEIN_CODING
PAQR7,164091,PROTEIN_CODING
UBL4B,164153,PROTEIN_CODING
APCDD1L,164284,PROTEIN_CODING
LRRN4,164312,PROTEIN_CODING
CCDC116,164592,PROTEIN_CODING
CABP7,164633,PROTEIN_CODING
DAW1,164781,PROTEIN_CODING
LONRF2,164832,PROTEIN_CODING
CCDC138,165055,PROTEIN_CODING
ADGRF3,165082,PROTEIN_CODING
FAM171B,165215,PROTEIN_CODING
C1QL2,165257,PROTEIN_CODING
UBXN2A,165324,PROTEIN_CODING
DQX1,165545,PROTEIN_CODING
PARP15,165631,PROTEIN_CODING
SPTSSB,165679,PROTEIN_CODING
DMXL1,1657,PROTEIN_CODING
DNAJB8,165721,PROTEIN_CODING
GPR156,165829,PROTEIN_CODING
XIRP1,165904,PROTEIN_CODING
CHST13,166012,PROTEIN_CODING
PRICKLE2,166336,PROTEIN_CODING
BBS12,166379,PROTEIN_CODING
DCLK2,166614,PROTEIN_CODING
ADGRA3,166647,PROTEIN_CODING
TRIM60,166655,PROTEIN_CODING
FREM3,166752,PROTEIN_CODING
ZBTB49,166793,PROTEIN_CODING
TIGD2,166815,PROTEIN_CODING
MIER3,166968,PROTEIN_CODING
UGT3A2,167127,PROTEIN_CODING
LIX1,167410,PROTEIN_CODING
PRSS35,167681,PROTEIN_CODING
OLIG3,167826,PROTEIN_CODING
TXLNB,167838,PROTEIN_CODING
C6orf118,168090,PROTEIN_CODING
ZNF92,168374,PROTEIN_CODING
GALNTL5,168391,PROTEIN_CODING
RNF133,168433,PROTEIN_CODING
THAP5,168451,PROTEIN_CODING
CCDC71L,168455,PROTEIN_CODING
PKD1L1,168507,PROTEIN_CODING
GIMAP7,168537,PROTEIN_CODING
ZNF467,168544,PROTEIN_CODING
ZNF800,168850,PROTEIN_CODING
SNX31,169166,PROTEIN_CODING
STKLD1,169436,PROTEIN_CODING
OLFML2A,169611,PROTEIN_CODING
QSOX2,169714,PROTEIN_CODING
ZNF169,169841,PROTEIN_CODING
TENT5D,169966,PROTEIN_CODING
SPIN3,169981,PROTEIN_CODING
TCEANC,170082,PROTEIN_CODING
ZCCHC12,170261,PROTEIN_CODING
FUT11,170384,PROTEIN_CODING
OIT3,170392,PROTEIN_CODING
PWWP2B,170394,PROTEIN_CODING
SSBP4,170463,PROTEIN_CODING
GIMAP1,170575,PROTEIN_CODING
GPHA2,170589,PROTEIN_CODING
S100Z,170591,PROTEIN_CODING
COMMD6,170622,PROTEIN_CODING
XAGE3,170626,PROTEIN_CODING
PSORS1C2,170680,PROTEIN_CODING
NUDT10,170685,PROTEIN_CODING
COX7B2,170712,PROTEIN_CODING
GSX2,170825,PROTEIN_CODING
KCNG3,170850,PROTEIN_CODING
ZNF431,170959,PROTEIN_CODING
ADAMTS19,171019,PROTEIN_CODING
SPACA4,171169,PROTEIN_CODING
RHOV,171177,PROTEIN_CODING
ZNF675,171392,PROTEIN_CODING
CLYBL,171425,PROTEIN_CODING
FAM9A,171482,PROTEIN_CODING
FAM9B,171483,PROTEIN_CODING
FAM9C,171484,PROTEIN_CODING
SPTSSA,171546,PROTEIN_CODING
PTCRA,171558,PROTEIN_CODING
POLR3H,171568,PROTEIN_CODING
ABHD3,171586,PROTEIN_CODING
DMWD,1762,PROTEIN_CODING
DNAH6,1768,PROTEIN_CODING
DXO,1797,PROTEIN_CODING
DPH2,1802,PROTEIN_CODING
DRP2,1821,PROTEIN_CODING
EPYC,1833,PROTEIN_CODING
ECM2,1842,PROTEIN_CODING
DUSP8,1850,PROTEIN_CODING
B3GNT6,192134,PROTEIN_CODING
HIGD2A,192286,PROTEIN_CODING
KRT24,192666,PROTEIN_CODING
CYS1,192668,PROTEIN_CODING
SCAMP5,192683,PROTEIN_CODING
MEGF6,1953,PROTEIN_CODING
MEGF8,1954,PROTEIN_CODING
MEGF9,1955,PROTEIN_CODING
SDR16C5,195814,PROTEIN_CODING
PRXL2C,195827,PROTEIN_CODING
ZNF367,195828,PROTEIN_CODING
PLPP4,196051,PROTEIN_CODING
METTL15,196074,PROTEIN_CODING
MPZL3,196264,PROTEIN_CODING
IMMP1L,196294,PROTEIN_CODING
KRT78,196374,PROTEIN_CODING
RILPL2,196383,PROTEIN_CODING
DTX3,196403,PROTEIN_CODING
TMT1B,196410,PROTEIN_CODING
ZFC3H1,196441,PROTEIN_CODING
PLBD2,196463,PROTEIN_CODING
EEF2KMT,196483,PROTEIN_CODING
PIANP,196500,PROTEIN_CODING
METTL21C,196541,PROTEIN_CODING
VSTM4,196740,PROTEIN_CODING
PAOX,196743,PROTEIN_CODING
ADCY4,196883,PROTEIN_CODING
LCTL,197021,PROTEIN_CODING
PATL2,197135,PROTEIN_CODING
LDHD,197257,PROTEIN_CODING
FCSK,197258,PROTEIN_CODING
ZNF778,197320,PROTEIN_CODING
WDR90,197335,PROTEIN_CODING
EME2,197342,PROTEIN_CODING
NSMCE1,197370,PROTEIN_CODING
ZNF48,197407,PROTEIN_CODING
DZIP1L,199221,PROTEIN_CODING
TTC21A,199223,PROTEIN_CODING
ELAVL3,1995,PROTEIN_CODING
MCEMP1,199675,PROTEIN_CODING
ZNF627,199692,PROTEIN_CODING
DAND5,199699,PROTEIN_CODING
GGN,199720,PROTEIN_CODING
THAP8,199745,PROTEIN_CODING
U2AF1L4,199746,PROTEIN_CODING
NIBAN3,199786,PROTEIN_CODING
ALG14,199857,PROTEIN_CODING
FYB2,199920,PROTEIN_CODING
CDCP2,200008,PROTEIN_CODING
CC2D1B,200014,PROTEIN_CODING
NBPF11,200030,PROTEIN_CODING
DYNLT5,200132,PROTEIN_CODING
PLD5,200150,PROTEIN_CODING
KRTCAP2,200185,PROTEIN_CODING
FOXD4L1,200350,PROTEIN_CODING
CFAP221,200373,PROTEIN_CODING
VWA3B,200403,PROTEIN_CODING
CREG2,200407,PROTEIN_CODING
SPMIP9,200523,PROTEIN_CODING
ANKRD23,200539,PROTEIN_CODING
KRTCAP3,200634,PROTEIN_CODING
TMEM17,200728,PROTEIN_CODING
TIGD1,200765,PROTEIN_CODING
KCTD6,200845,PROTEIN_CODING
DHFR2,200895,PROTEIN_CODING
HTR3D,200909,PROTEIN_CODING
RPL22L1,200916,PROTEIN_CODING
KLHDC8B,200942,PROTEIN_CODING
GABRR3,200959,PROTEIN_CODING
DHRS7C,201140,PROTEIN_CODING
CENPV,201161,PROTEIN_CODING
PLD6,201164,PROTEIN_CODING
ARHGAP27,201176,PROTEIN_CODING
SAMD14,201191,PROTEIN_CODING
CENPX,201254,PROTEIN_CODING
LRRC45,201255,PROTEIN_CODING
SLC39A11,201266,PROTEIN_CODING
RDM1,201299,PROTEIN_CODING
SPNS3,201305,PROTEIN_CODING
FBXO15,201456,PROTEIN_CODING
RAB12,201475,PROTEIN_CODING
ADGRE1,2015,PROTEIN_CODING
ZSCAN4,201516,PROTEIN_CODING
HACD2,201562,PROTEIN_CODING
EMX1,2016,PROTEIN_CODING
DNAH12,201625,PROTEIN_CODING
DENND6A,201627,PROTEIN_CODING
C4orf46,201725,PROTEIN_CODING
SLC10A4,201780,PROTEIN_CODING
TMEM154,201799,PROTEIN_CODING
SMIM14,201895,PROTEIN_CODING
TMEM192,201931,PROTEIN_CODING
RWDD4,201965,PROTEIN_CODING
TAPT1,202018,PROTEIN_CODING
SPATA24,202051,PROTEIN_CODING
DNAJC18,202052,PROTEIN_CODING
RANBP3L,202151,PROTEIN_CODING
CCDC125,202243,PROTEIN_CODING
STK32A,202374,PROTEIN_CODING
TCTE1,202500,PROTEIN_CODING
KHDRBS2,202559,PROTEIN_CODING
TMEM184A,202915,PROTEIN_CODING
ADCK5,203054,PROTEIN_CODING
TSNARE1,203062,PROTEIN_CODING
R3HCC1,203069,PROTEIN_CODING
PRSS55,203074,PROTEIN_CODING
ADAM32,203102,PROTEIN_CODING
LGI3,203190,PROTEIN_CODING
TMEM268,203197,PROTEIN_CODING
NAIF1,203245,PROTEIN_CODING
FAM219A,203259,PROTEIN_CODING
ANKS6,203286,PROTEIN_CODING
SUSD3,203328,PROTEIN_CODING
SLC25A43,203427,PROTEIN_CODING
NRK,203447,PROTEIN_CODING
ZNF449,203523,PROTEIN_CODING
PAGE2,203569,PROTEIN_CODING
CDY2B,203611,PROTEIN_CODING
PDILT,204474,PROTEIN_CODING
NLRP11,204801,PROTEIN_CODING
SLC44A5,204962,PROTEIN_CODING
MTLN,205251,PROTEIN_CODING
C2orf69,205327,PROTEIN_CODING
DIPK2A,205428,PROTEIN_CODING
USF3,205717,PROTEIN_CODING
TRIML2,205860,PROTEIN_CODING
DHRSX,207063,PROTEIN_CODING
ESA4,2090,PROTEIN_CODING
ETV3,2117,PROTEIN_CODING
EVI2A,2123,PROTEIN_CODING
EVI2B,2124,PROTEIN_CODING
EVX1,2128,PROTEIN_CODING
EXTL1,2134,PROTEIN_CODING
EXTL2,2135,PROTEIN_CODING
AMER2,219287,PROTEIN_CODING
ATAD3C,219293,PROTEIN_CODING
PLAC9,219348,PROTEIN_CODING
GSX1,219409,PROTEIN_CODING
LRRC55,219527,PROTEIN_CODING
SMTNL1,219537,PROTEIN_CODING
YPEL4,219539,PROTEIN_CODING
ZNF804B,219578,PROTEIN_CODING
FAT2,2196,PROTEIN_CODING
CABCOCO1,219621,PROTEIN_CODING
ZCCHC24,219654,PROTEIN_CODING
ENKUR,219670,PROTEIN_CODING
ARMC3,219681,PROTEIN_CODING
FAM241B,219738,PROTEIN_CODING
TYSND1,219743,PROTEIN_CODING
ZNF25,219749,PROTEIN_CODING
GJD4,219770,PROTEIN_CODING
TBATA,219793,PROTEIN_CODING
HYLS1,219844,PROTEIN_CODING
TMEM218,219854,PROTEIN_CODING
SLC37A2,219855,PROTEIN_CODING
TBCEL,219899,PROTEIN_CODING
MRPL21,219927,PROTEIN_CODING
SPATA19,219938,PROTEIN_CODING
GLYATL2,219970,PROTEIN_CODING
CYB561A3,220002,PROTEIN_CODING
SAXO4,220004,PROTEIN_CODING
DDIAS,220042,PROTEIN_CODING
CCDC83,220047,PROTEIN_CODING
LRTOMT,220074,PROTEIN_CODING
CBY2,220082,PROTEIN_CODING
DLEU7,220107,PROTEIN_CODING
FAM124A,220108,PROTEIN_CODING
CFAP53,220136,PROTEIN_CODING
DOK6,220164,PROTEIN_CODING
TIGD3,220359,PROTEIN_CODING
RNF152,220441,PROTEIN_CODING
ZNF438,220929,PROTEIN_CODING
SLC16A9,220963,PROTEIN_CODING
FAM13C,220965,PROTEIN_CODING
RASGEF1A,221002,PROTEIN_CODING
REEP3,221035,PROTEIN_CODING
UCMA,221044,PROTEIN_CODING
FAM171A1,221061,PROTEIN_CODING
SLC39A12,221074,PROTEIN_CODING
NSUN6,221078,PROTEIN_CODING
ARL5B,221079,PROTEIN_CODING
EEF1AKMT1,221143,PROTEIN_CODING
CPNE2,221184,PROTEIN_CODING
ADGRG5,221188,PROTEIN_CODING
CES5A,221223,PROTEIN_CODING
AK9,221264,PROTEIN_CODING
NT5DC1,221294,PROTEIN_CODING
CALHM4,221301,PROTEIN_CODING
ZUP1,221302,PROTEIN_CODING
TBC1D32,221322,PROTEIN_CODING
GSTA5,221357,PROTEIN_CODING
ADGRF4,221393,PROTEIN_CODING
TDRD6,221400,PROTEIN_CODING
SPATS1,221409,PROTEIN_CODING
RSPH9,221421,PROTEIN_CODING
OARD1,221443,PROTEIN_CODING
TMEM217,221468,PROTEIN_CODING
FGD2,221472,PROTEIN_CODING
PI16,221476,PROTEIN_CODING
C6orf89,221477,PROTEIN_CODING
SMIM29,221491,PROTEIN_CODING
ZBTB9,221504,PROTEIN_CODING
ZBTB12,221527,PROTEIN_CODING
C6orf136,221545,PROTEIN_CODING
RNF182,221687,PROTEIN_CODING
SYCP2L,221711,PROTEIN_CODING
ZSCAN25,221785,PROTEIN_CODING
FAM200A,221786,PROTEIN_CODING
PRPS1L1,221823,PROTEIN_CODING
POLR1F,221830,PROTEIN_CODING
SP8,221833,PROTEIN_CODING
PPP1R35,221908,PROTEIN_CODING
GPC2,221914,PROTEIN_CODING
SDK1,221935,PROTEIN_CODING
MMD2,221938,PROTEIN_CODING
DAGLB,221955,PROTEIN_CODING
CCZ1B,221960,PROTEIN_CODING
ALDH3B2,222,PROTEIN_CODING
VSTM2A,222008,PROTEIN_CODING
TMED4,222068,PROTEIN_CODING
MTURN,222166,PROTEIN_CODING
PRR15,222171,PROTEIN_CODING
RSBN1L,222194,PROTEIN_CODING
ELAPOR2,222223,PROTEIN_CODING
FBXL13,222235,PROTEIN_CODING
ATXN7L1,222255,PROTEIN_CODING
BEND7,222389,PROTEIN_CODING
ADGRG3,222487,PROTEIN_CODING
HS3ST5,222537,PROTEIN_CODING
SLC35F1,222553,PROTEIN_CODING
FAM83B,222584,PROTEIN_CODING
TSPO2,222642,PROTEIN_CODING
UNC5CL,222643,PROTEIN_CODING
KCTD20,222658,PROTEIN_CODING
NKAPL,222698,PROTEIN_CODING
TMEM130,222865,PROTEIN_CODING
FERD3L,222894,PROTEIN_CODING
NYAP1,222950,PROTEIN_CODING
ITPRID1,223075,PROTEIN_CODING
ZNRF2,223082,PROTEIN_CODING
COG2,22796,PROTEIN_CODING
TFEC,22797,PROTEIN_CODING
LAMB4,22798,PROTEIN_CODING
MTF2,22823,PROTEIN_CODING
DNAJC8,22826,PROTEIN_CODING
SCAF8,22828,PROTEIN_CODING
CEP162,22832,PROTEIN_CODING
ZFP30,22835,PROTEIN_CODING
RNF44,22838,PROTEIN_CODING
FRMPD1,22844,PROTEIN_CODING
DOLK,22845,PROTEIN_CODING
ZNF507,22847,PROTEIN_CODING
ADNP2,22850,PROTEIN_CODING
FNDC3A,22862,PROTEIN_CODING
R3HDM2,22864,PROTEIN_CODING
SLITRK3,22865,PROTEIN_CODING
ZNF510,22869,PROTEIN_CODING
DZIP1,22873,PROTEIN_CODING
PLEKHA6,22874,PROTEIN_CODING
ENPP4,22875,PROTEIN_CODING
INPP5F,22876,PROTEIN_CODING
TRAPPC8,22878,PROTEIN_CODING
MON1B,22879,PROTEIN_CODING
WDR37,22884,PROTEIN_CODING
ABLIM3,22885,PROTEIN_CODING
FOXJ3,22887,PROTEIN_CODING
UBOX5,22888,PROTEIN_CODING
KHDC4,22889,PROTEIN_CODING
ZBTB1,22890,PROTEIN_CODING
DENND3,22898,PROTEIN_CODING
ARHGEF15,22899,PROTEIN_CODING
RUFY3,22902,PROTEIN_CODING
BTBD3,22903,PROTEIN_CODING
SBNO2,22904,PROTEIN_CODING
WDR47,22911,PROTEIN_CODING
SEPHS2,22928,PROTEIN_CODING
SEPHS1,22929,PROTEIN_CODING
POMZP3,22932,PROTEIN_CODING
SCMH1,22955,PROTEIN_CODING
AKR7A3,22977,PROTEIN_CODING
EFR3B,22979,PROTEIN_CODING
DIP2C,22982,PROTEIN_CODING
MYH15,22989,PROTEIN_CODING
PCNX1,22990,PROTEIN_CODING
HMGXB3,22993,PROTEIN_CODING
TTC39A,22996,PROTEIN_CODING
IGSF9B,22997,PROTEIN_CODING
MAPKBP1,23005,PROTEIN_CODING
PLCH1,23007,PROTEIN_CODING
KLHDC10,23008,PROTEIN_CODING
FBXO21,23014,PROTEIN_CODING
GOLGA8A,23015,PROTEIN_CODING
TMCC1,23023,PROTEIN_CODING
MYO16,23026,PROTEIN_CODING
MAST3,23031,PROTEIN_CODING
DOP1A,23033,PROTEIN_CODING
SAMD4A,23034,PROTEIN_CODING
ZNF292,23036,PROTEIN_CODING
WDTC1,23038,PROTEIN_CODING
ZHX3,23051,PROTEIN_CODING
ENDOD1,23052,PROTEIN_CODING
ZSWIM8,23053,PROTEIN_CODING
CLUAP1,23059,PROTEIN_CODING
FOXD2,2306,PROTEIN_CODING
ZNF609,23060,PROTEIN_CODING
TBC1D9B,23061,PROTEIN_CODING
FOXS1,2307,PROTEIN_CODING
BLTP3B,23074,PROTEIN_CODING
AVL9,23080,PROTEIN_CODING
TRIM35,23087,PROTEIN_CODING
ZBTB43,23099,PROTEIN_CODING
MCF2L2,23101,PROTEIN_CODING
TBC1D2B,23102,PROTEIN_CODING
FSTL4,23105,PROTEIN_CODING
RAP1GAP2,23108,PROTEIN_CODING
DDN,23109,PROTEIN_CODING
TOGARAM1,23116,PROTEIN_CODING
NPIPB3,23117,PROTEIN_CODING
HIC2,23119,PROTEIN_CODING
ATP10B,23120,PROTEIN_CODING
CAMTA2,23125,PROTEIN_CODING
COLGALT2,23127,PROTEIN_CODING
RAD54L2,23132,PROTEIN_CODING
N4BP3,23138,PROTEIN_CODING
ZZEF1,23140,PROTEIN_CODING
DCUN1D4,23142,PROTEIN_CODING
ZC3H3,23144,PROTEIN_CODING
NACAD,23148,PROTEIN_CODING
FCHO1,23149,PROTEIN_CODING
FRMD4B,23150,PROTEIN_CODING
GRAMD4,23151,PROTEIN_CODING
TBC1D9,23158,PROTEIN_CODING
SNX13,23161,PROTEIN_CODING
EFR3A,23167,PROTEIN_CODING
SLC35D1,23169,PROTEIN_CODING
ZCCHC14,23174,PROTEIN_CODING
RGL1,23179,PROTEIN_CODING
RFTN1,23180,PROTEIN_CODING
UBXN4,23190,PROTEIN_CODING
ATP11B,23200,PROTEIN_CODING
ACSBG1,23205,PROTEIN_CODING
ZFR2,23217,PROTEIN_CODING
DTX4,23220,PROTEIN_CODING
PLCL2,23228,PROTEIN_CODING
SEL1L3,23231,PROTEIN_CODING
TMEM131L,23240,PROTEIN_CODING
KATNIP,23247,PROTEIN_CODING
MINAR1,23251,PROTEIN_CODING
OTUD3,23252,PROTEIN_CODING
ANKRD12,23253,PROTEIN_CODING
KAZN,23254,PROTEIN_CODING
DENND5A,23258,PROTEIN_CODING
ZC3H7B,23264,PROTEIN_CODING
TSPYL4,23270,PROTEIN_CODING
POFUT2,23275,PROTEIN_CODING
KLHL18,23276,PROTEIN_CODING
CLUH,23277,PROTEIN_CODING
MTUS2,23281,PROTEIN_CODING
IQCE,23288,PROTEIN_CODING
FMO4,2329,PROTEIN_CODING
NEMP1,23306,PROTEIN_CODING
KIAA0930,23313,PROTEIN_CODING
TBC1D30,23329,PROTEIN_CODING
TTC28,23331,PROTEIN_CODING
DPY19L1,23333,PROTEIN_CODING
WDR7,23335,PROTEIN_CODING
JADE2,23338,PROTEIN_CODING
DNAJC16,23341,PROTEIN_CODING
PHF24,23349,PROTEIN_CODING
KHNYN,23351,PROTEIN_CODING
HAUS5,23354,PROTEIN_CODING
VPS8,23355,PROTEIN_CODING
ANGEL1,23357,PROTEIN_CODING
ENTREP2,23359,PROTEIN_CODING
ZNF629,23361,PROTEIN_CODING
PSD3,23362,PROTEIN_CODING
ICE1,23379,PROTEIN_CODING
AHCYL2,23382,PROTEIN_CODING
MAU2,23383,PROTEIN_CODING
NUDCD3,23386,PROTEIN_CODING
PPWD1,23398,PROTEIN_CODING
CTDNEP1,23399,PROTEIN_CODING
FRAT2,23401,PROTEIN_CODING
FBXO46,23403,PROTEIN_CODING
COMMD3,23412,PROTEIN_CODING
KCNH4,23415,PROTEIN_CODING
KCNH3,23416,PROTEIN_CODING
TMED3,23423,PROTEIN_CODING
TPSD1,23430,PROTEIN_CODING
ATP1B4,23439,PROTEIN_CODING
OTP,23440,PROTEIN_CODING
ABCA6,23460,PROTEIN_CODING
GCAT,23464,PROTEIN_CODING
NPTXR,23467,PROTEIN_CODING
CAPN7,23473,PROTEIN_CODING
TGDS,23483,PROTEIN_CODING
LEPROTL1,23484,PROTEIN_CODING
CES3,23491,PROTEIN_CODING
DAAM2,23500,PROTEIN_CODING
RIMBP2,23504,PROTEIN_CODING
TMEM131,23505,PROTEIN_CODING
BICRAL,23506,PROTEIN_CODING
LRRC8B,23507,PROTEIN_CODING
TTC9,23508,PROTEIN_CODING
KCTD2,23510,PROTEIN_CODING
SPIDR,23514,PROTEIN_CODING
R3HDM1,23518,PROTEIN_CODING
ANP32D,23519,PROTEIN_CODING
MMD,23531,PROTEIN_CODING
ADAT1,23536,PROTEIN_CODING
SLC16A8,23539,PROTEIN_CODING
SYNGR4,23546,PROTEIN_CODING
TTC33,23548,PROTEIN_CODING
PSD4,23550,PROTEIN_CODING
HYAL4,23553,PROTEIN_CODING
WBP1,23559,PROTEIN_CODING
CHST5,23563,PROTEIN_CODING
CDC42EP4,23580,PROTEIN_CODING
VSIG2,23584,PROTEIN_CODING
TMEM50A,23585,PROTEIN_CODING
ELP5,23587,PROTEIN_CODING
KLHDC2,23588,PROTEIN_CODING
ACOT9,23597,PROTEIN_CODING
PHLDA3,23612,PROTEIN_CODING
SH3BP1,23616,PROTEIN_CODING
TSSK2,23617,PROTEIN_CODING
RUSC1,23623,PROTEIN_CODING
FAM89B,23625,PROTEIN_CODING
CA14,23632,PROTEIN_CODING
RABGAP1,23637,PROTEIN_CODING
LSM5,23658,PROTEIN_CODING
ZKSCAN5,23660,PROTEIN_CODING
SHPK,23729,PROTEIN_CODING
TMEM245,23731,PROTEIN_CODING
FRRS1L,23732,PROTEIN_CODING
FLRT3,23767,PROTEIN_CODING
FLRT1,23769,PROTEIN_CODING
POTEH,23784,PROTEIN_CODING
EML2,24139,PROTEIN_CODING
LAMP5,24141,PROTEIN_CODING
NAA80,24142,PROTEIN_CODING
FJX1,24147,PROTEIN_CODING
ZNF318,24149,PROTEIN_CODING
TP53TG3,24150,PROTEIN_CODING
MS4A6E,245802,PROTEIN_CODING
VGLL2,245806,PROTEIN_CODING
CNPY4,245812,PROTEIN_CODING
DEFB105A,245908,PROTEIN_CODING
DEFB106A,245909,PROTEIN_CODING
DEFB107A,245910,PROTEIN_CODING
DEFB114,245928,PROTEIN_CODING
DEFB119,245932,PROTEIN_CODING
DEFB121,245934,PROTEIN_CODING
DEFB123,245936,PROTEIN_CODING
DEFB128,245939,PROTEIN_CODING
ATP6V0D2,245972,PROTEIN_CODING
ATP6V1C2,245973,PROTEIN_CODING
GAS2L2,246176,PROTEIN_CODING
AKR7L,246181,PROTEIN_CODING
AFG1L,246269,PROTEIN_CODING
POLR2J2,246721,PROTEIN_CODING
SPESP1,246777,PROTEIN_CODING
ZNF396,252884,PROTEIN_CODING
HEPACAM2,253012,PROTEIN_CODING
TECRL,253017,PROTEIN_CODING
PRR14L,253143,PROTEIN_CODING
EPHX4,253152,PROTEIN_CODING
CDY1B,253175,PROTEIN_CODING
SERHL2,253190,PROTEIN_CODING
SLC25A30,253512,PROTEIN_CODING
LCLAT1,253558,PROTEIN_CODING
GPATCH11,253635,PROTEIN_CODING
ANKRD18A,253650,PROTEIN_CODING
MMS22L,253714,PROTEIN_CODING
WDR27,253769,PROTEIN_CODING
ZDHHC20,253832,PROTEIN_CODING
ANGPTL5,253935,PROTEIN_CODING
ETFBKMT,254013,PROTEIN_CODING
METAP1D,254042,PROTEIN_CODING
UBN2,254048,PROTEIN_CODING
BRWD3,254065,PROTEIN_CODING
G6PR,2541,PROTEIN_CODING
EHBP1L1,254102,PROTEIN_CODING
SNX32,254122,PROTEIN_CODING
CXorf58,254158,PROTEIN_CODING
FBXO33,254170,PROTEIN_CODING
TTLL10,254173,PROTEIN_CODING
RNF169,254225,PROTEIN_CODING
CALHM5,254228,PROTEIN_CODING
